Episodio,Passos,RecompensaTotal,Sucesso,Epsilon
809,200,-12.150000000000025,0,0.0273
810,200,-9.750000000000016,0,0.0272
811,200,-12.650000000000025,0,0.0272
812,200,-12.200000000000024,0,0.0271
813,200,-12.150000000000023,0,0.0270
814,200,-12.050000000000024,0,0.0269
815,200,-11.550000000000017,0,0.0268
816,200,-11.950000000000024,0,0.0267
817,200,-8.550000000000004,0,0.0267
818,200,-8.900000000000007,0,0.0266
819,200,-11.250000000000021,0,0.0265
820,200,-10.950000000000015,0,0.0264
821,200,-10.600000000000017,0,0.0263
822,200,-11.750000000000025,0,0.0262
823,200,-10.050000000000013,0,0.0262
824,200,-12.500000000000027,0,0.0261
825,200,-10.100000000000012,0,0.0260
826,200,-11.950000000000024,0,0.0259
827,200,-12.000000000000021,0,0.0258
828,200,-12.950000000000026,0,0.0258
829,200,-11.500000000000023,0,0.0257
830,200,-11.600000000000021,0,0.0256
831,200,-12.800000000000027,0,0.0255
832,200,-12.05000000000002,0,0.0255
833,200,-11.400000000000018,0,0.0254
834,200,-12.950000000000028,0,0.0253
835,200,-10.900000000000015,0,0.0252
836,200,-10.600000000000016,0,0.0251
837,200,-13.750000000000032,0,0.0251
838,200,-11.450000000000022,0,0.0250
839,200,-9.500000000000009,0,0.0249
840,200,-10.00000000000001,0,0.0248
841,200,-11.15000000000002,0,0.0248
842,200,-10.950000000000015,0,0.0247
843,200,-9.550000000000008,0,0.0246
844,200,-10.700000000000014,0,0.0246
845,200,-11.700000000000022,0,0.0245
846,200,-13.70000000000003,0,0.0244
847,200,-12.400000000000027,0,0.0243
848,200,-7.950000000000004,0,0.0243
849,200,-12.80000000000003,0,0.0242
850,200,-12.050000000000022,0,0.0241
851,200,-13.00000000000003,0,0.0241
852,200,-11.200000000000015,0,0.0240
853,200,-13.200000000000031,0,0.0239
854,200,-13.150000000000027,0,0.0238
855,200,-12.250000000000023,0,0.0238
856,200,-10.850000000000014,0,0.0237
857,200,-10.950000000000019,0,0.0236
858,200,-12.350000000000025,0,0.0236
859,200,-9.950000000000012,0,0.0235
860,200,-12.600000000000025,0,0.0234
861,200,-13.00000000000003,0,0.0234
862,200,-11.85000000000002,0,0.0233
863,200,-12.900000000000029,0,0.0232
864,200,-13.25000000000003,0,0.0232
865,200,-10.550000000000015,0,0.0231
866,200,-9.500000000000009,0,0.0230
867,200,-12.700000000000024,0,0.0230
868,200,-11.950000000000022,0,0.0229
869,200,-10.100000000000012,0,0.0228
870,200,-13.650000000000029,0,0.0228
871,200,-12.600000000000026,0,0.0227
872,200,-12.400000000000025,0,0.0227
873,200,-12.350000000000023,0,0.0226
874,200,-13.200000000000031,0,0.0225
875,200,-13.100000000000025,0,0.0225
876,200,-12.500000000000025,0,0.0224
877,200,-11.400000000000022,0,0.0223
878,200,-12.450000000000022,0,0.0223
879,200,-11.250000000000021,0,0.0222
880,200,-9.300000000000008,0,0.0222
881,200,-11.550000000000018,0,0.0221
882,200,-12.450000000000024,0,0.0220
883,200,-12.25000000000003,0,0.0220
884,200,-13.400000000000027,0,0.0219
885,200,-14.900000000000038,0,0.0219
886,200,-15.900000000000045,0,0.0218
887,200,-11.900000000000018,0,0.0217
888,193,89.69999999999999,1,0.0217
889,200,-14.200000000000035,0,0.0216
890,200,-15.900000000000043,0,0.0216
891,200,-11.050000000000017,0,0.0215
892,200,-10.500000000000014,0,0.0214
893,200,-11.700000000000022,0,0.0214
894,200,-14.400000000000034,0,0.0213
895,200,-13.200000000000028,0,0.0213
896,200,-12.850000000000026,0,0.0212
897,200,-12.900000000000025,0,0.0212
898,200,-13.10000000000003,0,0.0211
899,200,-14.500000000000039,0,0.0211
900,200,-14.450000000000038,0,0.0210
901,200,-13.300000000000033,0,0.0209
902,200,-13.950000000000035,0,0.0209
903,200,-12.750000000000028,0,0.0208
904,200,-12.900000000000029,0,0.0208
905,200,-10.050000000000013,0,0.0207
906,200,-9.300000000000008,0,0.0207
907,200,-9.30000000000001,0,0.0206
908,200,-11.000000000000012,0,0.0206
909,200,-12.600000000000026,0,0.0205
910,200,-11.200000000000019,0,0.0205
911,200,-12.250000000000023,0,0.0204
912,200,-12.350000000000023,0,0.0204
913,200,-7.399999999999998,0,0.0203
914,200,-12.600000000000028,0,0.0203
915,200,-12.650000000000027,0,0.0202
916,200,-12.550000000000027,0,0.0202
917,200,-12.900000000000023,0,0.0201
918,200,-13.65000000000003,0,0.0201
919,200,-13.050000000000026,0,0.0200
920,200,-12.400000000000023,0,0.0200
921,200,-13.050000000000027,0,0.0199
922,200,-10.350000000000014,0,0.0199
923,200,-12.500000000000027,0,0.0198
924,200,-11.45000000000002,0,0.0198
925,200,-13.300000000000034,0,0.0197
926,200,-11.15000000000002,0,0.0197
927,200,-8.250000000000002,0,0.0196
928,200,-11.650000000000025,0,0.0196
929,200,-12.800000000000026,0,0.0195
930,200,-10.85000000000002,0,0.0195
931,200,-10.500000000000016,0,0.0194
932,200,-12.900000000000027,0,0.0194
933,200,-11.300000000000018,0,0.0193
934,200,-14.000000000000036,0,0.0193
935,200,-12.250000000000027,0,0.0192
936,200,-14.000000000000034,0,0.0192
937,200,-12.100000000000023,0,0.0191
938,200,-9.700000000000012,0,0.0191
939,200,-10.350000000000012,0,0.0190
940,200,-13.650000000000032,0,0.0190
941,200,-14.300000000000034,0,0.0190
942,200,-15.30000000000004,0,0.0189
943,77,98.0,1,0.0189
944,200,-14.300000000000034,0,0.0188
945,200,-14.950000000000038,0,0.0188
946,200,-10.400000000000015,0,0.0187
947,200,-11.200000000000019,0,0.0187
948,200,-13.050000000000026,0,0.0187
949,200,-15.650000000000041,0,0.0186
950,200,-11.950000000000022,0,0.0186
951,200,-11.50000000000002,0,0.0185
952,200,-11.350000000000017,0,0.0185
953,200,-10.750000000000018,0,0.0184
954,200,-11.650000000000022,0,0.0184
955,200,-13.05000000000003,0,0.0184
956,200,-12.250000000000023,0,0.0183
957,200,-11.90000000000002,0,0.0183
958,200,-12.100000000000026,0,0.0182
959,200,-11.750000000000021,0,0.0182
960,200,-10.900000000000015,0,0.0181
961,200,-12.050000000000026,0,0.0181
962,200,-12.350000000000025,0,0.0181
963,200,-11.30000000000002,0,0.0180
964,200,-13.05000000000003,0,0.0180
965,200,-13.450000000000031,0,0.0179
966,200,-11.300000000000015,0,0.0179
967,200,-12.250000000000023,0,0.0179
968,200,-10.850000000000017,0,0.0178
969,200,-11.800000000000022,0,0.0178
970,200,-11.75000000000002,0,0.0178
971,200,-11.700000000000022,0,0.0177
972,200,-12.850000000000028,0,0.0177
973,200,-9.850000000000012,0,0.0176
974,200,-9.250000000000007,0,0.0176
975,200,-7.550000000000003,0,0.0176
976,200,-10.800000000000017,0,0.0175
977,200,-8.500000000000004,0,0.0175
978,200,-12.650000000000027,0,0.0174
979,200,-12.55000000000003,0,0.0174
980,200,-12.700000000000024,0,0.0174
981,200,-12.80000000000003,0,0.0173
982,200,-12.250000000000025,0,0.0173
983,200,-11.45000000000002,0,0.0173
984,200,-11.350000000000017,0,0.0172
985,200,-12.400000000000023,0,0.0172
986,200,-12.05000000000002,0,0.0172
987,200,-12.200000000000026,0,0.0171
988,200,-12.000000000000023,0,0.0171
989,200,-12.950000000000028,0,0.0170
990,200,-11.750000000000023,0,0.0170
991,200,-11.100000000000017,0,0.0170
992,200,-11.650000000000018,0,0.0169
993,200,-11.550000000000018,0,0.0169
994,200,-12.050000000000022,0,0.0169
995,200,-10.900000000000018,0,0.0168
996,200,-11.800000000000024,0,0.0168
997,196,88.39999999999998,1,0.0168
998,200,-14.650000000000038,0,0.0167
999,200,-17.750000000000036,0,0.0167
1000,200,-18.95000000000003,0,0.0167
