Episodio,Passos,RecompensaTotal,Sucesso,Epsilon
57,200,-65.95,0,0.7545
58,200,-53.349999999999994,0,0.7508
59,200,-59.45,0,0.7471
60,200,-50.79999999999998,0,0.7434
61,200,-61.300000000000004,0,0.7398
62,95,980.6999999999999,1,0.7361
63,132,972.1999999999999,1,0.7325
64,200,-49.499999999999986,0,0.7289
65,200,-59.70000000000001,0,0.7253
66,195,951.6999999999999,1,0.7217
67,200,-62.0,0,0.7182
68,85,981.1999999999999,1,0.7147
69,200,-50.85,0,0.7111
70,200,-62.5,0,0.7076
71,200,-53.35000000000001,0,0.7042
72,200,-57.85000000000001,0,0.7007
73,200,-59.449999999999996,0,0.6973
74,200,-53.49999999999999,0,0.6938
75,200,-55.4,0,0.6904
76,200,-48.949999999999996,0,0.6870
77,200,-54.95,0,0.6836
78,200,-52.49999999999999,0,0.6803
79,200,-48.20000000000002,0,0.6769
80,200,-59.95,0,0.6736
81,200,-60.0,0,0.6703
82,200,-64.0,0,0.6670
83,200,-57.949999999999996,0,0.6637
84,200,-56.949999999999996,0,0.6605
85,200,-58.5,0,0.6572
86,200,-52.300000000000004,0,0.6540
87,200,-59.99999999999999,0,0.6508
88,200,-54.85,0,0.6476
89,200,-56.900000000000006,0,0.6444
90,200,-55.35,0,0.6413
91,200,-61.300000000000004,0,0.6381
92,178,955.6999999999999,1,0.6350
93,200,-49.5,0,0.6319
94,200,-46.9,0,0.6288
95,200,-53.4,0,0.6257
96,200,-54.49999999999999,0,0.6226
97,200,-54.95,0,0.6195
